nft_id,sales,volume_eth,min_price,max_price,distinct_txs,top_pair_a,top_pair_b,top_pair_sales,dominance_pct,pair_confidence,pair_structure,token_structure,collection,token_id
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:7649,3,11,3.62,3.7,3,0x231b466a99f8b3dfaee331f2c4ea16324bb1b94b,0x7990e3d38279931be8f396b5dac50f0765ad9f9f,1,33.333333333333336,,,few_pair_dominated,Meebits,7649
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:5559,3,30,10,10,3,0x8047ecbb85a17f6d1cd53d7d673508679d0dfb82,0x980b7d21c758b6e135ce2186c14264e686b2e840,2,66.66666666666667,,,few_pair_dominated,Meebits,5559
0x4e1f41613c9084fdb9e34e11fae9412427480e56:4211,3,30,10,10,3,0x81741b78b50788ce8be28e2cac2ceaa8207292c5,0xbce3bd3b206946abbe094903ae2b4244b52fb4e9,3,100,,,single_pair_dominated,Terraforms,4211
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:3435,3,43,10,20,3,0x91ed35bbfad9ca76aa5573b06687a3214cb7707d,0xa2c5be20eb19dc5b389b191877f87156cafe1f19,3,100,,,single_pair_dominated,Meebits,3435
0x4e1f41613c9084fdb9e34e11fae9412427480e56:570,3,1,0.24,0.358,3,0x92472d32a8ad5182594f5b0b022aa5571dade0ae,0xedfe72e631ccf40e42873376f635b5d7171893b2,1,33.333333333333336,,,few_pair_dominated,Terraforms,570
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:2034,3,12,3.71,4.09,3,0x97b5d56d02c0b97b02346d2eb61a1747b63a72d9,0xe3dbc37f19c9496c81c6e19d656029a607193cf8,2,66.66666666666667,,,few_pair_dominated,Meebits,2034
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:19685,3,179,58.8,60,3,0xa23cb68780be74b254a5f7210ec6cf1c76289953,0xd68c599a549e8518b2e0dab9cd437c930ac2f12b,3,100,,,single_pair_dominated,Meebits,19685
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:10896,3,380,123.97,129.5,3,0xa2b5bfa909a77ea092bb9e9dff132504de751c80,0xb6874fade69d15044bd0d8cdf3e8241ac055a579,3,100,,,single_pair_dominated,Meebits,10896
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:11137,3,16,5.1,5.3,3,0xac000d8081428f2caded1826b463d2ddc848c1e8,0xeb4f4631759179652f40cae77ad51b4e076765fc,2,66.66666666666667,,,few_pair_dominated,Meebits,11137
0x4e1f41613c9084fdb9e34e11fae9412427480e56:904,3,119,37.28,42.083,3,0xbdaa031a00e51d4f1c5811eedb82f4b305d66753,0xfc576e579aacc0e122f1ac84e3f7f64b2ea31383,3,100,,,single_pair_dominated,Terraforms,904
0x4e1f41613c9084fdb9e34e11fae9412427480e56:6701,3,2,0.3,1,3,0xc89ce9f096ddb405359b22a4863a08e8828e88d7,0xf8d0be6ef045d1f9cafcd95b807fbabf5bf6fc1d,3,100,,,single_pair_dominated,Terraforms,6701
0x4e1f41613c9084fdb9e34e11fae9412427480e56:2011,3,4,0.38,1.9,3,0xcb832de0c1f2501fbd19ee48f801d3d729fd4d04,0xfbdbcf1ebe27245e3488541f19cac902e53239a4,2,66.66666666666667,,,few_pair_dominated,Terraforms,2011
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:16224,3,53,7.5,23,3,0xce1c3172319c50fcace62f281daf4a3ac29c4494,0xf17a57cc21b2d9bbe8e2da1fa6a0f14a8c85ff1f,3,100,,,single_pair_dominated,Meebits,16224
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:16886,3,38,8,20,3,0xd3e2e76e4ab0322614fe7aaa3be0b04bed83d0d0,0xd44e9b676e74ae45c0a39150be771eb189bb2337,3,100,,,single_pair_dominated,Meebits,16886
0x4e1f41613c9084fdb9e34e11fae9412427480e56:1725,3,7,2.28,2.5,3,0xd42a4deab2bdc576733b4925bd199cfdfdfc55dd,0xdab378d5a7ebd70cb8546dba720de51876acc670,3,100,,,single_pair_dominated,Terraforms,1725
0x4e1f41613c9084fdb9e34e11fae9412427480e56:3297,2,16,8,8.2,2,0x0113637dd65dd04accc4c54f4408c362dffeceaf,0xbc35670d0ba21ce20b70fc8a55af259b69d14da2,2,100,low,inventory_shuffle_review,single_pair_dominated,Terraforms,3297
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:13674,2,91,45,46,2,0x02dd2e6ed097546165a5b5d29fa51e51f3aa1f75,0xa2272469c824d2b34407c08c1b377f3027406fea,2,100,,,single_pair_dominated,Meebits,13674
0x4e1f41613c9084fdb9e34e11fae9412427480e56:9562,2,1,0.35,1,2,0x051138293e52ab3d18290a1776051e8122d8b3ee,0x6596ab754080e51b914c744b8b8ce759f166f1e6,1,50,,,few_pair_dominated,Terraforms,9562
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:15310,2,9,4.1,5,2,0x054882f5d1c45b0565d2d61ca65ef2c388b12be0,0x17b346aed942ff22d14ed7bf40948cc924d0ee4c,1,50,,,few_pair_dominated,Meebits,15310
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:1151,2,50,10,40,2,0x06cb6b855313162f42c338689a5ae7b6b44f12be,0xc8f688743cdefbcdb095e91bc69aebe3f7a9c535,2,100,,,single_pair_dominated,Meebits,1151
0x4e1f41613c9084fdb9e34e11fae9412427480e56:8366,2,614,295,319,2,0x0820f4612c4f657354ee9b30008ed307a2bceea7,0x6ad244466777fb941917deab621e922b1feadd85,2,100,medium,concentrated_pair,single_pair_dominated,Terraforms,8366
0x4e1f41613c9084fdb9e34e11fae9412427480e56:8708,2,450,196,254,2,0x0820f4612c4f657354ee9b30008ed307a2bceea7,0x6ad244466777fb941917deab621e922b1feadd85,2,100,medium,concentrated_pair,single_pair_dominated,Terraforms,8708
0x4e1f41613c9084fdb9e34e11fae9412427480e56:3786,2,7,3.528,3.6,2,0x08c04b505c95cc0bb8589f6d50215a56176cba19,0x37db97a511a7f68f1d104e7b4fff2c31ae48c475,2,100,,,single_pair_dominated,Terraforms,3786
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:6512,2,22,11,11,2,0x0a8c2ee08760251705f5aaf7bb0e7b490029bc27,0xb6cb30c7ed898fdaad80b449b99863b3f5ac3c20,2,100,,,single_pair_dominated,Meebits,6512
0x4e1f41613c9084fdb9e34e11fae9412427480e56:1721,2,1005,0.241,1005.21,2,0x404ad9568f0bb7d714e80b423f6b3b07e06eb7b5,0xaae5602fb092720b7efde9f9de143426b1889dff,1,50,,,few_pair_dominated,Terraforms,1721
0x4e1f41613c9084fdb9e34e11fae9412427480e56:8356,2,1,0.355,0.355,2,0x1bda89908db0c7d9f9ca54429f6f0823d8949005,0x9fad9add02571a8069ef95dd9018a9f68f2018ac,1,50,,,few_pair_dominated,Terraforms,8356
0x4e1f41613c9084fdb9e34e11fae9412427480e56:6811,2,1,0.35,0.66,2,0x0e0b43331afe772a5ff62dd22a55f6b831c2ebab,0x1fecc6d7dbf785d970b56fe2c6d0a91b25a5552d,1,50,,,few_pair_dominated,Terraforms,6811
0x4e1f41613c9084fdb9e34e11fae9412427480e56:1729,2,1,0.4,0.49,2,0x4aaaa1d378261ba62cfaec62cb78fd6ec78d8ce3,0x64c41c387f84f8b5ca5c0ed9933600c36beeda58,1,50,,,few_pair_dominated,Terraforms,1729
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:16206,2,7,3.65,3.75,2,0x044aa806926223dd6d0e4a8ba55c2d9667473276,0x97b5d56d02c0b97b02346d2eb61a1747b63a72d9,1,50,,,few_pair_dominated,Meebits,16206
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:7481,2,7,3.6,3.79,2,0x277b68855f7b72b026d166068bd83403bc2821c3,0x6487892dff909617b6fae370408c978e3b9630c5,1,50,,,few_pair_dominated,Meebits,7481
0x4e1f41613c9084fdb9e34e11fae9412427480e56:9245,2,63,31.36,32,2,0x101031ba81a2cb5e2c0d83b2e0071edfad1eb4ee,0xbf13215f5267441581e0811c09dcd5786370ec19,2,100,,,single_pair_dominated,Terraforms,9245
0x4e1f41613c9084fdb9e34e11fae9412427480e56:3075,2,2,0.3469,1.5,2,0xacdfcfc82d73dfc12259fb9286f2e06aad5b980e,0xae72c6a6fad9fa9d82d089e1ebf73b3043855425,1,50,,,few_pair_dominated,Terraforms,3075
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:5637,2,8,3.62,4,2,0x144e1547ad7be53ed5f751406a661540b860d522,0xc087195a816e1f247f1865189d76c6be0aed9982,1,50,,,few_pair_dominated,Meebits,5637
0x4e1f41613c9084fdb9e34e11fae9412427480e56:4665,2,1,0.3,0.35,2,0x14e163cbcd2ff53d9f554f1161aa5977e1e03720,0xce266203cc90f26b346a9f359fea7ced2f4e62dd,1,50,,,few_pair_dominated,Terraforms,4665
0x4e1f41613c9084fdb9e34e11fae9412427480e56:2485,2,75,10,65,2,0x15b16eb2212336a44ecb169c49e5bd55f469410f,0xb61023807fcef4d67928eb163012bf242395b715,2,100,,,single_pair_dominated,Terraforms,2485
0x4e1f41613c9084fdb9e34e11fae9412427480e56:2045,2,75,15,60,2,0x15b16eb2212336a44ecb169c49e5bd55f469410f,0xb61023807fcef4d67928eb163012bf242395b715,2,100,,,single_pair_dominated,Terraforms,2045
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:7081,2,9,4.508,4.6,2,0x162a64e9988479a960d943418479152c58e0c884,0x8ee85560d6ea1ab558a0e4146a692b02255bbb45,2,100,,,single_pair_dominated,Meebits,7081
0x4e1f41613c9084fdb9e34e11fae9412427480e56:3906,2,44,21.56,22,2,0x16969deca3504cb48ec016ca1028519d2fd60834,0xb082fc0de2684743c05ab5ef198c48cc471c4fa5,2,100,,,single_pair_dominated,Terraforms,3906
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:8270,2,8,3.75,3.99,2,0x6507db73d6ade38af8467eb5ab445f224cedaf38,0x97b5d56d02c0b97b02346d2eb61a1747b63a72d9,1,50,,,few_pair_dominated,Meebits,8270
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:6033,2,170,85,85,2,0x17966f7e987a42d00a633fa0219fded049682406,0x97644eb37aec93b3413ae9e9e6c1914b2efef6a2,2,100,,,single_pair_dominated,Meebits,6033
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:14569,2,20,9.98,10,2,0x1a20b32fde1edfab1f84b325379a7c5609abc49b,0x7db3e3f10fad9db3a2da202ddfe62e6a05b86087,2,100,,,single_pair_dominated,Meebits,14569
0x4e1f41613c9084fdb9e34e11fae9412427480e56:9107,2,1,0.365,0.5,2,0x1b15a5de957c68e9468ba9f385e2f46c5eae91b9,0xe2885515bae1cf170daa4e9e3d84878b782e2137,1,50,,,few_pair_dominated,Terraforms,9107
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:11905,2,8,3.65,4.04,2,0x00668bd79ede077b99bbe1c4db59418bc333d4cf,0x97b5d56d02c0b97b02346d2eb61a1747b63a72d9,1,50,,,few_pair_dominated,Meebits,11905
0x4e1f41613c9084fdb9e34e11fae9412427480e56:7843,2,1,0.34,0.48,2,0x1da9066d37190daa56bcbb8390865db7ae3f68a2,0xe809c867738d56b0c83f85b960450652817e6975,1,50,,,few_pair_dominated,Terraforms,7843
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:16615,2,20,9.7,10,2,0x1dac5bf20722e462b3c388d4d1153836926c9b5c,0x237fb21ad3f697e64ddb69bb9051a16c81b78a74,2,100,,,single_pair_dominated,Meebits,16615
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:18546,2,13,6.7,6.75,2,0x1e30b497a928fc1dee6003137c43d8743f4dcb8c,0xecdca83e1a89b474cac9eb2f442da3d14b760e54,2,100,,,single_pair_dominated,Meebits,18546
0x4e1f41613c9084fdb9e34e11fae9412427480e56:4277,2,1,0.255,0.32,2,0x1fefbbc536e4d6d22e63c7128226569bc9d50b9e,0xc5b8ac5fd14d56cecbf0c9acb6b15dc3715735ea,1,50,,,few_pair_dominated,Terraforms,4277
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:10193,2,8,3.95,4.5,2,0x22a4a8a926d8ddb666870aa7d232ca708dd9e5a3,0x9cc4c53164f83887f17756e91dc0b9ef2e183775,1,50,,,few_pair_dominated,Meebits,10193
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:12306,2,27,12.5,14,2,0x2306e15d60f6c319fe04b183d2962dcb1f457891,0xef3d9ddf59f3622a04753c61e6c4d596e7fc610d,1,50,,,few_pair_dominated,Meebits,12306
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:3176,2,8,3.68,3.88,2,0x36209cad56c31332d575bed3e989c988c2ad8eee,0xaf00c4515f8692974e911080ed9228fcece28164,1,50,medium,concentrated_pair,few_pair_dominated,Meebits,3176
0x4e1f41613c9084fdb9e34e11fae9412427480e56:3201,2,10,4.888,5,2,0x2c07681e81b5f98c615cd2dd807a1b141982914d,0x6b6ae848f555f70944bc99d736fe29fcaecf8b23,2,100,,,single_pair_dominated,Terraforms,3201
0x4e1f41613c9084fdb9e34e11fae9412427480e56:6394,2,10,4.888,5,2,0x2c07681e81b5f98c615cd2dd807a1b141982914d,0x6b6ae848f555f70944bc99d736fe29fcaecf8b23,2,100,,,single_pair_dominated,Terraforms,6394
0x4e1f41613c9084fdb9e34e11fae9412427480e56:3473,2,8,2.7,5,2,0x2c07681e81b5f98c615cd2dd807a1b141982914d,0x6b6ae848f555f70944bc99d736fe29fcaecf8b23,2,100,,,single_pair_dominated,Terraforms,3473
0x4e1f41613c9084fdb9e34e11fae9412427480e56:550,2,1,0.385,0.66,2,0x2d03e6d1001e486d1e58690fc7cb3fe3f87c1149,0xb484659880945aad7ad451a4be1dfd058ee09c94,1,50,,,few_pair_dominated,Terraforms,550
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:18005,2,304,150.43,153.5,2,0x2df3360164d914ae83f97530e7f16d292058d53d,0x8a758d10108b19560850b1fd5e45f142c8dd5e5f,2,100,,,single_pair_dominated,Meebits,18005
0x4e1f41613c9084fdb9e34e11fae9412427480e56:9104,2,0,0.17,0.21,2,0x3009ca2cc93c7bafc085b1247e5215b58ead938e,0x4d83beb1ef4d0d7b9068e33cafb157b6fcc77f17,1,50,,,few_pair_dominated,Terraforms,9104
0x4e1f41613c9084fdb9e34e11fae9412427480e56:3442,2,1,0.4,0.8,2,0x62ed600f949560a7960267a4e2a0b763a10e74eb,0xa5eef43ce7eff3d6e0956c10e03e2c027b8dc8e4,1,50,,,few_pair_dominated,Terraforms,3442
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:9017,2,41,18,22.75,2,0x304aa04d546750b0af651ecdbaf1aa1ca57e0b58,0x54b174179ae825ed630da40b625bb3c883cd40ae,1,50,,,few_pair_dominated,Meebits,9017
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:2593,2,4,2.1,2.15,2,0x31d5248020ff8e35f5cce912e3d8ec446db51b5c,0x4bff9b3ede66c6daf42d6deae4c784c520ce5ac1,1,50,,,few_pair_dominated,Loot,2593
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:9711,2,29165,14435,14730,2,0x35d0ca92152d1fea18240d6c67c2adfe0cca287c,0xa99a76dddbb9678bc33f39919bc76d279c680c89,2,100,medium,concentrated_pair,single_pair_dominated,Meebits,9711
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:2579,2,30054,14875,15179,2,0x35d0ca92152d1fea18240d6c67c2adfe0cca287c,0xa99a76dddbb9678bc33f39919bc76d279c680c89,2,100,medium,concentrated_pair,single_pair_dominated,Loot,2579
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:396,2,29227,14597,14630,2,0x35d0ca92152d1fea18240d6c67c2adfe0cca287c,0xa99a76dddbb9678bc33f39919bc76d279c680c89,2,100,medium,concentrated_pair,single_pair_dominated,Loot,396
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:6348,2,13279,25,13254,2,0x35d0ca92152d1fea18240d6c67c2adfe0cca287c,0xa99a76dddbb9678bc33f39919bc76d279c680c89,2,100,medium,concentrated_pair,single_pair_dominated,Meebits,6348
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:13292,2,28445,13950,14495,2,0x35d0ca92152d1fea18240d6c67c2adfe0cca287c,0xa99a76dddbb9678bc33f39919bc76d279c680c89,2,100,medium,concentrated_pair,single_pair_dominated,Meebits,13292
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:6014,2,29565,14660,14905,2,0x35d0ca92152d1fea18240d6c67c2adfe0cca287c,0xa99a76dddbb9678bc33f39919bc76d279c680c89,2,100,medium,concentrated_pair,single_pair_dominated,Meebits,6014
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:4092,2,29278,14078,15200,2,0x35d0ca92152d1fea18240d6c67c2adfe0cca287c,0xa99a76dddbb9678bc33f39919bc76d279c680c89,2,100,medium,concentrated_pair,single_pair_dominated,Meebits,4092
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:13840,2,23040,11470,11570,2,0x35d0ca92152d1fea18240d6c67c2adfe0cca287c,0xa99a76dddbb9678bc33f39919bc76d279c680c89,2,100,medium,concentrated_pair,single_pair_dominated,Meebits,13840
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:10067,2,11908,20,11888,2,0x35d0ca92152d1fea18240d6c67c2adfe0cca287c,0xa99a76dddbb9678bc33f39919bc76d279c680c89,2,100,medium,concentrated_pair,single_pair_dominated,Meebits,10067
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:11427,2,12450,20,12430,2,0x35d0ca92152d1fea18240d6c67c2adfe0cca287c,0xa99a76dddbb9678bc33f39919bc76d279c680c89,2,100,medium,concentrated_pair,single_pair_dominated,Meebits,11427
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:17942,2,23830,11910,11920,2,0x35d0ca92152d1fea18240d6c67c2adfe0cca287c,0xa99a76dddbb9678bc33f39919bc76d279c680c89,2,100,medium,concentrated_pair,single_pair_dominated,Meebits,17942
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:3425,2,4,1.701,2,2,0x36c1625e5ee6fbfa9fadd4f75790275e5eab7107,0xe2abe2706a8bd68fe8ff82dda198e34c84ee5d76,1,50,,,few_pair_dominated,Loot,3425
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:8654,2,50,24.5,25,2,0x38472b3af744a8b866e77b94fc2adfff94c22a07,0xbd8fc01d8f6c2d027b601c9cab32e635bdd47179,2,100,,,single_pair_dominated,Meebits,8654
0x4e1f41613c9084fdb9e34e11fae9412427480e56:6949,2,98,48,50,2,0x39a377af635e6d26a7ed9223f1f0e3099011d775,0x94ef50afac9c04572813f36fb8d676eb400de278,2,100,,,single_pair_dominated,Terraforms,6949
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:17805,2,99,49,50,2,0x39fec995c2b9776b2aa22a49f61d45af3f1a2570,0x79d5347e03d4befb92a1374039f1998658d75d1d,2,100,,,single_pair_dominated,Meebits,17805
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:5697,2,8,4,4,2,0x3b17e7fe4e53b7f896f0482dcf1f37bad4f1b977,0xcb1f0e2b750f2fd825137185307dd66ff4c6332e,2,100,,,single_pair_dominated,Meebits,5697
0x4e1f41613c9084fdb9e34e11fae9412427480e56:4467,2,1,0.36,1,2,0x3c4d607a550b96021a6dd7557333c5b66b564c95,0xbc1f897566abc66310fd71d74294b97e6e01cc8b,1,50,,,few_pair_dominated,Terraforms,4467
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:635,2,4,2,2.1,2,0x3e24e8b238702fe49e58863bdeb7f9b674f47b58,0x67941779e59cefdbc61af9cb047d44c173301795,1,50,,,few_pair_dominated,Loot,635
0x4e1f41613c9084fdb9e34e11fae9412427480e56:4450,2,1,0.35799,0.415,2,0x08003dadc2ca92011acd55eb06ea97ae5f473de9,0x3e48eda421ad37e739904a1e9f2469d0f7f62a28,1,50,,,few_pair_dominated,Terraforms,4450
0x4e1f41613c9084fdb9e34e11fae9412427480e56:6366,2,1,0.3578,0.4234,2,0x3e48eda421ad37e739904a1e9f2469d0f7f62a28,0xffb6d97bd1e7b7bd08595096d15037401a1f416b,1,50,,,few_pair_dominated,Terraforms,6366
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:15658,2,18,8.82,9,2,0x40a1e854cf0143b0f3cbf3605c16e5048d14bb53,0x938614792f3d08ccb7b132a37d78232ddcb8e934,2,100,,,single_pair_dominated,Meebits,15658
0x4e1f41613c9084fdb9e34e11fae9412427480e56:5602,2,1,0.3,0.5,2,0x42f24efc977f0f5f276ae488e702e424108a0502,0xeaf814fe9f01372d63581650f25d820f9ac52ea4,2,100,,,single_pair_dominated,Terraforms,5602
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:10157,2,5,2.55,2.92,2,0x97b5d56d02c0b97b02346d2eb61a1747b63a72d9,0xa9336f96192140af9a62da3a28b778ee37a785ec,1,50,,,few_pair_dominated,Meebits,10157
0x4e1f41613c9084fdb9e34e11fae9412427480e56:572,2,1,0.392,0.4,2,0x46cb73a78b3d164bb35e39816546be863793e732,0xd49c5a575935eefe7c90461c7c055517264bdd7b,2,100,,,single_pair_dominated,Terraforms,572
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:18532,2,190,4.8,185,2,0x4789f41a2174eddb4a1371458e9e0cee48124562,0x534aa5f30805fc864360de06702d439c27fdea41,1,50,,,few_pair_dominated,Meebits,18532
0x4e1f41613c9084fdb9e34e11fae9412427480e56:1872,2,1,0.3599,0.4,2,0x4b2b8a84a76fd56c4845a1a8778f61c20f95e87e,0xf31f7a4d431cd7183b64aeea97365f07f3b2094b,1,50,,,few_pair_dominated,Terraforms,1872
0x4e1f41613c9084fdb9e34e11fae9412427480e56:3251,2,1,0.35,0.36,2,0xb5f77e98181a03a1347e7a1a172737c8674c101a,0xe1bff6fdfa49c7ebb8462c8cf1e397866118c88b,1,50,,,few_pair_dominated,Terraforms,3251
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:6167,2,7,3.65,3.77,2,0x7b8f53891d7d06365788002a5550b6f830356758,0x97b5d56d02c0b97b02346d2eb61a1747b63a72d9,1,50,,,few_pair_dominated,Meebits,6167
0x4e1f41613c9084fdb9e34e11fae9412427480e56:6879,2,45,15,30,2,0x53489d5a214e9be12772643c7124997c3d0c4050,0xcdc51b629c3d947ea248221d7cb0519d4bb3d8aa,2,100,,,single_pair_dominated,Terraforms,6879
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:16607,2,68,33.5,34.5,2,0x5a4e6153768dca304cc0911bf21e645c6511703f,0x7faba9b7262d0c9bdec720481d861da0dcd7a4d9,2,100,,,single_pair_dominated,Meebits,16607
0x4e1f41613c9084fdb9e34e11fae9412427480e56:174,2,48,10,38,2,0x5eeeb969b965fcf695ce57047a35bb746f1785ac,0xd30f1efbea4f9deb473bd0f56c2c85b1f5e9a611,1,50,,,few_pair_dominated,Terraforms,174
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:6069,2,8,3.7,4.3,2,0xb9e3f798aa6f399f83140efac9812c5394320ba6,0xdf991952784cbfa6377d158ad35181503ec72e87,1,50,,,few_pair_dominated,Meebits,6069
0x4e1f41613c9084fdb9e34e11fae9412427480e56:1808,2,1,0.3798,0.57,2,0x644bd3f3a92acea4e2e65f1d5f2b3978ce3f45fa,0xd630319b817528b4abf1f06f1499cad237fcfdfa,1,50,,,few_pair_dominated,Terraforms,1808
0x4e1f41613c9084fdb9e34e11fae9412427480e56:6730,2,996,12.5,983.21,2,0x676f8498cea894049a23bc0302acbb0d0aaad1f5,0xe51811009590608be1fa126132e5ceb1168cd862,1,50,,,few_pair_dominated,Terraforms,6730
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:16993,2,8,3.98,4.1,2,0x4af4d2c619fc7e6f520d9321d3f81ecd3d4baf18,0xec1c5f91ff6ca0351d0be13c88b5d9553ebc03a6,1,50,,,few_pair_dominated,Meebits,16993
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:1096,2,15,7.35,7.5,2,0x6e8ef7340dd5cc113a80d8edb5c99c9759917425,0xe1764fa0f966a42e5fbfa7cc4536fcdcc53ad68a,2,100,,,single_pair_dominated,Meebits,1096
0x4e1f41613c9084fdb9e34e11fae9412427480e56:8438,2,2,1,1,2,0xb7a15270f57e6a365c1b261effe21dcaedb12bce,0xefa4c696ea2505ec038c9ddc849b1bf817d7f69d,1,50,,,few_pair_dominated,Terraforms,8438
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:5880,2,8,3.8,3.99,2,0x6ffe90a6b0e6ed5398e5ae58367e20fd2e26cbf8,0x97b5d56d02c0b97b02346d2eb61a1747b63a72d9,1,50,,,few_pair_dominated,Meebits,5880
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:16737,2,8,3.7,3.85,2,0x884991966dee1efcb573b95dd4e4ff662186d264,0x97b5d56d02c0b97b02346d2eb61a1747b63a72d9,1,50,,,few_pair_dominated,Meebits,16737
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:8595,2,7,3.65,3.8,2,0x71a3ac6a29bb183ad6a174a2fdd7770228c3e9cb,0x97b5d56d02c0b97b02346d2eb61a1747b63a72d9,1,50,,,few_pair_dominated,Meebits,8595
0x4e1f41613c9084fdb9e34e11fae9412427480e56:3861,2,250,125,125,2,0x73ac7948841c03120d577cec97704aee2bc79e13,0xc7bd798519b38f4d9f424f8764424c54f653c38a,2,100,,,single_pair_dominated,Terraforms,3861
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:444,2,14,3.65,10,2,0x97b5d56d02c0b97b02346d2eb61a1747b63a72d9,0xf3ff9e8377d7fbf910fc2a9d10e0bc69a1647dca,1,50,,,few_pair_dominated,Meebits,444
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:7793,2,6,2.86,3.1,2,0xa9336f96192140af9a62da3a28b778ee37a785ec,0xd86e3031447a197cd24e80bf3913c63bd1021451,1,50,,,few_pair_dominated,Meebits,7793
0x4e1f41613c9084fdb9e34e11fae9412427480e56:2776,2,1,0.3188,0.374,2,0x4045b80d2a2ba793c2cb3a9b7a9d46640868ee25,0x777a877e792aa9bd0d8c662a0cee3627f614f849,1,50,,,few_pair_dominated,Terraforms,2776
0x4e1f41613c9084fdb9e34e11fae9412427480e56:4466,2,63,3,60,2,0x77d7cf9af4ad56c5c33088ea78a5287fc95c37a9,0xda6ad74619e62503c4cbefbe02ae05c8f4314591,2,100,,,single_pair_dominated,Terraforms,4466
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:10284,2,40,19.6,20,2,0x79376f39956d640aaa5eb9acfb5a7f6cca048e96,0xc9d854725e19936c88b8813ec629f269884be47b,2,100,,,single_pair_dominated,Meebits,10284
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:11436,2,8,3.6,3.96,2,0x82b1f29c5608238df2618f996827933c0d844079,0xa90c70882fc63ac514be15743a13595cb39f767d,1,50,,,few_pair_dominated,Meebits,11436
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:11780,2,7,3.45,4,2,0x97b5d56d02c0b97b02346d2eb61a1747b63a72d9,0xba29349647808acffcd4695a327fab1398259962,1,50,,,few_pair_dominated,Meebits,11780
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:13623,2,7,3.62,3.699,2,0xc310c8f508576fff96e282406b5d23e5c81a78fa,0xe852c2189316ec5eee9f36272962ade430f38531,1,50,,,few_pair_dominated,Meebits,13623
